,Batch,Total_production,Total_CO2,Total_sell,Total_purchase,Total_grid_cost,EI_MEF,EI_Market,EI_L,RECs
139,140,3714.017243938776,-192735.56131144398,390670.36883961456,-26107.167733429615,-27678.665183055477,0.0,-80.57899916508569,-71.65586999948297,369.4713486400697
140,141,4116.647816929969,-190873.5406009631,431280.4359865696,0.0,-54173.53763433494,0.0,-84.85961604790451,-76.47841940119788,431.2804359865696
141,142,4802.689534096725,-71305.41356434156,150206.75609844108,-20647.226547960643,-8744.057535367489,0.0,-22.505593548624283,-19.69281085116795,133.44120814149704
142,143,4410.39545467724,75259.15419496119,6064.307225919889,-163750.8553260442,4360.401449228653,17.064037673798296,23.306328144121725,26.099967972489846,-126.90138729882803
143,144,4774.00204886961,105799.07941996714,33368.98525263159,-193392.36810180373,-10927.360021714674,22.161506915360096,20.982217700766352,24.469421731303118,-123.66561764603303
144,145,3481.891148460221,36452.74803351202,42008.32223965658,-81339.8163559486,-249502.10205106105,10.469238261406401,5.592387059004909,8.246090839913341,-24.03960864137368
145,146,4874.647607756091,-27855.9401300888,154221.06717129168,-68769.30859425859,-17652.19722412638,0.0,-16.347461636680794,-12.79677810186344,98.3803885927537
146,147,4124.08856862787,2983.908852290611,59470.89633058751,-72091.55956642218,-6048.79574777509,0.7235317095247037,-0.1831593713808142,2.233968550589253,0.9325499626526944
147,148,4799.372675145179,137211.92059232236,3310.2136275736284,-255065.2074353604,16162.247234931368,28.58955323534482,34.39620683156409,38.29274322276402,-203.80273480993904
148,149,3997.4784687736355,50723.60947166166,65094.77807742852,-206589.82025355686,-497.11544743224385,12.688901233087286,20.80098416639175,25.839133742792086,-102.65615596845967
149,150,4642.521531236855,-106434.4312631925,243353.95306870583,-15351.773836648179,-95285.03157714299,0.0,-40.28404220410497,-35.85154957699441,230.8883127133475
150,151,3946.143301564942,-97407.00465214088,245265.09754744335,-32734.82207330514,-58639.8116178545,0.0,-44.8879749929831,-39.3161345748882,218.68442202391958
151,152,4022.4806451090194,-20632.67928807591,84609.01770916316,-82362.61206883893,-56337.94298195892,0.0,-3.570375696392237,-0.4076778142936824,17.730576709265936
152,153,4642.5215312158325,93193.4581652786,20066.4051123056,-185817.5703366141,5296.945639385992,20.07388819602784,22.82426554370332,26.063067193154595,-130.81746200102506
153,154,2785.512918745865,-4666.944452592512,121414.27288529064,-88526.8350944769,-232009.46476328536,0.0,-14.40298150791178,-8.61881825272711,49.53048278857539
154,155,4162.525277116413,-125407.69494568318,229712.2956168629,-45545.56940533693,-131820.9201927117,0.0,-37.5038509432251,-32.2981126081109,192.72929325972927
155,156,5106.773684317022,-167914.69644062134,266803.92975049664,-24310.16781837018,-66340.69974032673,0.0,-39.18754029280388,-34.663851808057345,247.06407348198005
156,157,4642.521531200041,-148238.08902316372,230746.73368275678,-32869.71621445905,-14534.218681630038,0.0,-35.602588684544976,-31.114604807124834,204.05652411661603
157,158,4642.521531204911,-168041.27029367973,300780.80970231775,-19565.353910954545,-127287.73206757894,0.0,-49.70659365464964,-44.21891882414496,284.89374232662266
158,159,4178.269378112531,-229393.08457695146,424167.93522317766,-2490.521685869915,-84490.51140065986,0.0,-81.837222702479,-73.67273002902691,422.1456316142513
159,160,5070.730201413293,-245689.63566165726,480671.66600435815,0.0,-116818.01447981263,0.0,-76.78263958019572,-69.19916900437391,480.67166600435814
160,161,3714.0172249839907,-256648.93165319294,558161.2967354306,0.0,-572967.216755677,0.0,-121.73089756137242,-109.70809286395291,558.1612967354306
161,162,3714.0172249637326,-251858.68111746793,556740.3418736383,0.0,-171089.8964839896,0.0,-121.42099769665195,-109.42880039327892,556.7403418736384
162,163,4855.530439857199,-136238.73243357046,250847.67431611445,-6619.520431332393,-30572.411239827703,0.0,-40.949763919882756,-36.718244184487965,245.47262372587255
163,164,4996.435110186686,69858.47846166798,7342.416992001865,-122551.63139114162,9662.46809866717,13.981664310868595,14.94211364475635,16.83254653701079,-92.16950769760516
164,165,3581.5446784324677,22936.17057102223,146477.9632980239,-135433.85829633742,-137949.4245084923,6.403988398955472,-8.256100550914814,-2.2510389720336295,36.50567036139792
165,166,3017.638995327132,19706.107424880258,113810.03259730853,-102542.98677571854,-118547.99650481605,6.530306459916352,-8.198977140740505,-2.7256220715921162,30.545127335425057
166,167,4320.000000004635,-45324.966369661386,128016.21330093696,-67440.98422505481,-30795.864302189504,0.0,-13.73515014564635,-10.236091950311696,73.25413411019245
167,168,4320.000000898568,-98107.3746870369,255159.0214497804,-58429.226859353206,-25555.01410832507,0.0,-38.946466724396366,-33.24369213452318,207.7144892399856
168,169,4630.100496036116,-154693.83411716466,418263.75772622076,-1025.244239740898,-35266.01076663954,0.0,-73.02634584418728,-65.7834781568755,417.43125940355117
169,170,4713.440884712713,-123790.64102254878,204594.531420934,-23838.961271926717,-15627.514977084307,0.0,-31.832839853751572,-27.994742999055955,185.2372948681295
170,171,3990.3153168126505,97514.83531563089,16552.66110670884,-199434.43508003542,6643.792393427998,24.4378771032869,29.51254519867707,33.45692868882535,-145.38810017827996
171,172,3946.1433015410894,44423.25804405018,80168.56907323595,-129864.78221918092,-24703.115803323883,11.257385920754965,5.189401916519664,9.193339629194934,-25.28163408873897
172,173,4450.31363278612,17683.67181129941,66736.92554278747,-95958.38547917332,-2455.7568550608876,3.9735787790373194,2.035101423185311,4.793294925644818,-11.181283466301261
173,174,4664.788428311211,107036.58983626039,25583.31960327817,-189354.00694474304,6611.4767507320485,22.94564726379472,22.25597798582834,25.628729704800538,-128.1721340358532
174,175,5205.075720879676,105785.31796838879,29095.23465036048,-161585.24946291646,6343.317347305063,20.32349261395773,15.890395192171967,18.58142244217347,-102.1119879135277
175,176,2959.822218053098,-124852.2564266925,186545.94568059378,-25322.290006377683,-13153.398843951076,0.0,-45.42409290606735,-39.76362766801367,165.9842461954151
176,177,5106.773684275565,18920.59805284998,43377.21835574555,-81184.57963563723,2081.4508875983997,3.7050003040293356,3.5758731400269435,5.404463843640275,-22.544660308391883
177,178,4490.380048706634,76051.1674895063,11754.699391599652,-121155.88906028966,4448.457629243969,16.93646565871665,15.625702965999004,17.78532498182345,-86.62388252535555
