,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,h2_storage_level,Direct_pipeline_pout,price,MEF_CO2,AEF_CO2,Load,Time,,,
3169,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,0,0,0,-287.9918499,0.045189831,0,0,287.9918499,13/05/2021 1:00,,,
3170,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,0,0,0,-287.9918499,0.038670904,0,0,287.9918499,13/05/2021 2:00,,,
3171,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.034511386,177.3884193,153.0910631,291.484881,13/05/2021 3:00,,,
3172,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.035241492,180.4333447,152.5874425,291.484881,13/05/2021 4:00,,,
3173,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,0,0,0,-287.9918499,0.039615195,0,0,287.9918499,13/05/2021 5:00,,,
3174,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,0,0,0.054229401,-8410.942675,-12520.29919,0,13/05/2021 6:00,,,
3175,19786.68593,-19786.68593,0,0,19786.68593,-3337.825713,-16448.86021,0,0,16448.86021,3337.825713,0,0,0,0,0,0,0,0,0.055283593,-14782.62618,-14177.79879,0,13/05/2021 7:00,,,
3176,7044.165347,-7044.165347,0,0,7044.165347,-7243.672314,-16448.86021,0,0,16448.86021,7243.672314,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.033427755,-4836.886301,-4758.887293,291.484881,13/05/2021 8:00,,,
3177,10197.8998,-10197.8998,0,0,10197.8998,-10397.40677,-16448.86021,0,0,16448.86021,10397.40677,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.022954656,-7540.52758,-6640.456562,291.484881,13/05/2021 9:00,,,
3178,10177.65351,-10177.65351,0,0,10177.65351,-10377.16048,-16448.86021,0,0,16448.86021,10377.16048,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.019374162,-8989.38758,-6477.31044,291.484881,13/05/2021 10:00,,,
3179,10190.7796,-10190.7796,0,0,10190.7796,-10805.14454,-16034.00225,0,0,16034.00225,10805.14454,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.016920036,-8161.84128,-6409.646116,291.484881,13/05/2021 11:00,,,
3180,5234.707099,-5234.707099,0,0,5234.707099,-9288.734977,-12594.3393,0,0,12594.3393,9288.734977,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.014206833,-4210.573388,-3302.75852,291.484881,13/05/2021 12:00,,,
3181,1647.268535,-1647.268535,0,0,1647.268535,-7578.111015,-10717.5247,0,0,10717.5247,7578.111015,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.021763673,-1447.466907,-1037.935897,291.484881,13/05/2021 13:00,,,
3182,-2534.003859,0,2534.003859,-2534.003859,0,-4926.409543,-9187.953779,0,0,9187.953779,4926.409543,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.022834953,2237.110512,1633.535979,291.484881,13/05/2021 14:00,,,
3183,-2207.829353,0,2207.829353,-2207.829353,0,-1715.123137,-10737.32752,0,0,10737.32752,1715.123137,-14447.23825,14447.23825,-256.6768217,213.041762,0,0,0,-256.6768217,0.037170196,1765.342886,1459.367695,256.6768217,13/05/2021 15:00,,,
3184,15812.77191,-15812.77191,0,0,15812.77191,-3629.334783,-12183.43713,0,0,12183.43713,3629.334783,0,0,0,0,0,0,0,0,0.075542997,-12312.56529,-11242.7841,0,13/05/2021 16:00,,,
3185,16931.7717,-16931.7717,0,0,16931.7717,-482.9114876,-16448.86021,0,0,16448.86021,482.9114876,0,0,0,0,0,0,0,0,0.110422777,-14378.45324,-12487.15362,0,13/05/2021 17:00,,,
3186,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,0,0,0.071215291,-10584.48193,-12018.75873,0,13/05/2021 18:00,,,
3187,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,0,0,0.055745836,-7749.274724,-12125.29836,0,13/05/2021 19:00,,,
3188,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,0,0,0.0544323,-7161.265626,-12228.62038,0,13/05/2021 20:00,,,
3189,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,0,0,0.048161892,-3933.360099,-12189.31976,0,13/05/2021 21:00,,,
3190,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,0,0,0,-287.9918499,0.044494248,0,0,287.9918499,13/05/2021 22:00,,,
3191,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,0,0,0,-287.9918499,0.037489851,0,0,287.9918499,13/05/2021 23:00,,,
3192,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.032965769,175.1709509,148.1075,291.484881,14/05/2021 0:00,,,
3193,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.029482162,157.6980492,147.9723133,291.484881,14/05/2021 1:00,,,
3194,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.012712956,190.4120336,146.317411,291.484881,14/05/2021 2:00,,,
3195,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.010220057,224.5124167,144.5471821,291.484881,14/05/2021 3:00,,,
3196,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.016736045,161.0466168,145.0554779,291.484881,14/05/2021 4:00,,,
3197,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.032654428,176.0146715,148.0498168,291.484881,14/05/2021 5:00,,,
3198,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,0,0,0,-287.9918499,0.042416319,0,0,287.9918499,14/05/2021 6:00,,,
3199,4339.223633,-4339.223633,0,0,4339.223633,-4538.7306,-16448.86021,0,0,16448.86021,4538.7306,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.028209318,-2487.389786,-3074.932942,291.484881,14/05/2021 7:00,,,
3200,5401.348575,-5401.348575,0,0,5401.348575,-7684.591498,-14365.12426,0,0,14365.12426,7684.591498,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.006106543,-2503.618353,-3515.712542,291.484881,14/05/2021 8:00,,,
3201,5969.970108,-5969.970108,0,0,5969.970108,-11352.16927,-11266.16802,0,0,11266.16802,11352.16927,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0,-1805.553798,-3838.570717,291.484881,14/05/2021 9:00,,,
3202,5841.611572,-5841.611572,0,0,5841.611572,-11686.23304,-10803.74571,0,0,10803.74571,11686.23304,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0,-1307.549959,-3900.406204,291.484881,14/05/2021 10:00,,,
3203,7238.565378,-7238.565378,0,0,7238.565378,-10860.82183,-13026.11073,0,0,13026.11073,10860.82183,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0,-3322.181343,-4901.656081,291.484881,14/05/2021 11:00,,,
3204,3722.829539,-3722.829539,0,0,3722.829539,-10695.28967,-9675.90705,0,0,9675.90705,10695.28967,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0,-819.1367143,-2487.815663,291.484881,14/05/2021 12:00,,,
3205,4423.878862,-4423.878862,0,0,4423.878862,-9918.244594,-11154.00145,0,0,11154.00145,9918.244594,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0,-1642.987475,-2923.040381,291.484881,14/05/2021 13:00,,,
3206,1820.444098,-1820.444098,0,0,1820.444098,-9567.683848,-8901.127431,0,0,8901.127431,9567.683848,-16406.43473,16406.43473,-291.484881,241.9324512,48.78018373,0,48.78018373,-242.7046973,0.015472418,-1334.778041,-1158.079738,242.7046973,14/05/2021 14:00,,,
3207,-272.7115276,0,272.7115276,-272.7115276,0,-7400.581054,-8975.074599,0,0,8975.074599,7400.581054,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,340.2650647,0,0.030041373,185.0172828,179.4488679,0,14/05/2021 15:00,,,
3208,17435.67545,-17435.67545,0,0,17435.67545,-5007.394699,-12428.28075,0,0,12428.28075,5007.394699,0,0,0,0,0,0,340.2650647,0,0.04825254,-14369.49573,-12448.88932,0,14/05/2021 16:00,,,
3209,14774.77395,-14774.77395,0,0,14774.77395,-450.479932,-14324.29402,0,0,14324.29402,450.479932,0,0,0,0,0,0,340.2650647,0,1.239212419,-7703.442348,-10814.2829,0,14/05/2021 17:00,,,
3210,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,340.2650647,0,0.063538795,-7706.328419,-11857.33491,0,14/05/2021 18:00,,,
3211,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,340.2650647,0,0.052845086,-6364.614345,-11890.93115,0,14/05/2021 19:00,,,
3212,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,340.2650647,0,0.062701518,-4049.823144,-12028.06449,0,14/05/2021 20:00,,,
3213,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,340.2650647,0,0.050188078,-8572.252119,-12071.7376,0,14/05/2021 21:00,,,
3214,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,340.2650647,0,0.050335903,-8758.013366,-12317.78457,0,14/05/2021 22:00,,,
3215,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,287.9918499,0,628.2569146,0,0.041122243,0,0,0,14/05/2021 23:00,,,
3216,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,0,-628.2569146,0,-287.9918499,0.033429897,0,0,916.2487645,15/05/2021 0:00,,,
3217,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.031137367,144.8339508,147.499634,291.484881,15/05/2021 1:00,,,
3218,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.027443066,175.6270699,147.2238839,291.484881,15/05/2021 2:00,,,
3219,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.024566672,162.7625198,147.6202984,291.484881,15/05/2021 3:00,,,
3220,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.023338193,132.247757,147.0987417,291.484881,15/05/2021 4:00,,,
3221,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.029711114,144.2496089,148.7014041,291.484881,15/05/2021 5:00,,,
3222,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.032840017,131.3746193,151.5896431,291.484881,15/05/2021 6:00,,,
3223,4211.934464,-4211.934464,0,0,4211.934464,-4411.441431,-16448.86021,0,0,16448.86021,4411.441431,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.023938838,-3404.120472,-3007.524774,291.484881,15/05/2021 7:00,,,
3224,9320.333338,-9320.333338,0,0,9320.333338,-9922.181373,-16046.51915,0,0,16046.51915,9922.181373,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.002364963,-5443.210469,-6094.019798,291.484881,15/05/2021 8:00,,,
3225,8080.761938,-8080.761938,0,0,8080.761938,-11445.90209,-13283.22703,0,0,13283.22703,11445.90209,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0,-2429.71932,-5227.77128,291.484881,15/05/2021 9:00,,,
3226,7075.802437,-7075.802437,0,0,7075.802437,-11185.32485,-12538.84477,0,0,12538.84477,11185.32485,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0,-2324.190661,-4863.521275,291.484881,15/05/2021 10:00,,,
3227,4986.341923,-4986.341923,0,0,4986.341923,-10178.63437,-11456.07474,0,0,11456.07474,10178.63437,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0,-1598.407304,-3578.796363,291.484881,15/05/2021 11:00,,,
3228,4327.60099,-4327.60099,0,0,4327.60099,-8500.254496,-12475.71367,0,0,12475.71367,8500.254496,-16406.43473,16406.43473,-291.484881,241.9324512,94.06733635,0,94.06733635,-197.4175446,0,-1590.648995,-3124.571264,197.4175446,15/05/2021 12:00,,,
3229,6347.413898,-6347.413898,0,0,6347.413898,-6646.219321,-16349.56176,0,0,16349.56176,6646.219321,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,385.5522173,0,0,-1370.040679,-4517.856523,0,15/05/2021 13:00,,,
3230,-876.0666568,0,876.0666568,-876.0666568,0,-4135.866941,-11636.43358,0,0,11636.43358,4135.866941,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,677.0370983,0,0,343.1233871,585.4729113,0,15/05/2021 14:00,,,
3231,-3988.597657,0,3988.597657,-3988.597657,0,-4597.594811,-8062.174713,0,0,8062.174713,4597.594811,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,968.5219793,0,0.010939034,2600.68258,2565.255842,0,15/05/2021 15:00,,,
3232,10979.29586,-10979.29586,0,0,10979.29586,-2348.756999,-8630.538863,0,0,8630.538863,2348.756999,0,0,0,0,0,0,968.5219793,0,0.056029033,-8309.650694,-7618.652205,0,15/05/2021 16:00,,,
3233,16500.97566,-16500.97566,0,0,16500.97566,-52.11544781,-16448.86021,0,0,16448.86021,52.11544781,0,0,0,0,0,0,968.5219793,0,0.08677196,-12286.65662,-11981.75645,0,15/05/2021 17:00,,,
3234,10533.31589,-10533.31589,0,0,10533.31589,0,-10533.31589,0,0,10533.31589,0,0,0,0,0,0,0,968.5219793,0,0.072024915,-6200.158684,-7557.210781,0,15/05/2021 18:00,,,
3235,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,968.5219793,0,0.0484885,-5818.73457,-11749.9974,0,15/05/2021 19:00,,,
3236,7949.069056,-7949.069056,0,0,7949.069056,0,-7949.069056,0,0,7949.069056,0,0,0,0,0,0,0,968.5219793,0,0.047760119,-3851.854232,-5676.695052,0,15/05/2021 20:00,,,
3237,6770.825456,-6770.825456,0,0,6770.825456,0,-16178.29083,0,0,16178.29083,0,-9270.757008,9270.757008,-164.7088809,136.7083711,164.7088809,0,1133.23086,0,0.043039537,-458.6201413,-4806.792318,0,15/05/2021 21:00,,,
3238,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,1133.23086,0,0.046242023,-4607.84239,-12127.95331,0,15/05/2021 22:00,,,
3239,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,1133.23086,0,0.044144353,-1709.951404,-12243.64242,0,15/05/2021 23:00,,,
3240,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,-1133.23086,0,0,0.044165893,-5176.946827,-12288.88927,1133.23086,16/05/2021 0:00,,,
3241,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,0,0,0,-287.9918499,0.039952817,0,0,287.9918499,16/05/2021 1:00,,,
3242,0,0,0,0,0,0,-16385.62678,0,0,16385.62678,0,-16147.51245,16147.51245,-286.8847389,238.1143333,0,0,0,-286.8847389,0.033530708,0,0,286.8847389,16/05/2021 2:00,,,
3243,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,0,0,0,-287.9918499,0.033125168,0,0,287.9918499,16/05/2021 3:00,,,
3244,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,0,0,0,-287.9918499,0.033116291,0,0,287.9918499,16/05/2021 4:00,,,
3245,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,0,0,0,-287.9918499,0.036729297,0,0,287.9918499,16/05/2021 5:00,,,
3246,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.032166398,81.73572393,149.6445272,291.484881,16/05/2021 6:00,,,
3247,4119.138972,-4119.138972,0,0,4119.138972,-4318.645939,-16448.86021,0,0,16448.86021,4318.645939,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.00108249,-2161.61697,-2821.767246,291.484881,16/05/2021 7:00,,,
3248,3034.296353,-3034.296353,0,0,3034.296353,-9015.785005,-10666.87853,0,0,10666.87853,9015.785005,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0,-378.9306832,-1956.040201,291.484881,16/05/2021 8:00,,,
3249,10839.08025,-10839.08025,0,0,10839.08025,-11650.61457,-15836.83286,0,0,15836.83286,11650.61457,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0,-760.179067,-6975.349773,291.484881,16/05/2021 9:00,,,
3250,6774.834816,-6774.834816,0,0,6774.834816,-11501.20446,-11921.99754,0,0,11921.99754,11501.20446,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0,-2369.081053,-4771.896134,291.484881,16/05/2021 10:00,,,
3251,10674.06253,-10674.06253,0,0,10674.06253,-10873.56949,-16448.86021,0,0,16448.86021,10873.56949,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,291.484881,0,0,-4526.851923,-7958.18609,0,16/05/2021 11:00,,,
3252,-499.6630626,0,499.6630626,-499.6630626,0,-10268.99281,-5879.711313,0,0,5879.711313,10268.99281,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,582.969762,0,0,180.653936,374.5294044,0,16/05/2021 12:00,,,
3253,10559.89595,-10559.89595,0,0,10559.89595,-10759.40292,-16448.86021,0,0,16448.86021,10759.40292,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,874.454643,0,0,-834.6417189,-7711.928593,0,16/05/2021 13:00,,,
3254,10730.11475,-10730.11475,0,0,10730.11475,-10929.62172,-16448.86021,0,0,16448.86021,10929.62172,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,1165.939524,0,0,-6483.258109,-7269.071999,0,16/05/2021 14:00,,,
3255,9672.246149,-9672.246149,0,0,9672.246149,-9871.753116,-16448.86021,0,0,16448.86021,9871.753116,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,1457.424405,0,0.003929074,-4866.72755,-6438.157902,0,16/05/2021 15:00,,,
3256,4224.941096,-4224.941096,0,0,4224.941096,-5841.241864,-15032.06641,0,0,15032.06641,5841.241864,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,1748.909286,0,0.032127928,-2817.708743,-3002.079507,0,16/05/2021 16:00,,,
3257,10845.47864,-10845.47864,0,0,10845.47864,-422.1726204,-10423.30602,0,0,10423.30602,422.1726204,0,0,0,0,0,0,1748.909286,0,0.067498365,-5549.751134,-8181.308222,0,16/05/2021 17:00,,,
3258,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,1748.909286,0,0.102974337,-6638.560695,-12460.38378,0,16/05/2021 18:00,,,
3259,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,1748.909286,0,0.063396072,-5548.54951,-12481.74184,0,16/05/2021 19:00,,,
3260,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,1748.909286,0,0.060529025,-5032.9149,-12631.88733,0,16/05/2021 20:00,,,
3261,13168.10132,-13168.10132,0,0,13168.10132,0,-13168.10132,0,0,13168.10132,0,0,0,0,0,0,0,1748.909286,0,0.043816115,-8339.364064,-10084.92595,0,16/05/2021 21:00,,,
3262,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,0,-2.500746558,1746.408539,-287.9918499,0.040694058,0,0,290.4925964,16/05/2021 22:00,,,
3263,0,0,0,0,0,0,-14627.71692,0,0,14627.71692,0,-14415.14836,14415.14836,-256.1066968,212.5685583,256.1066968,0,2002.515236,0,0.035271209,0,0,0,16/05/2021 23:00,,,
3264,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,0,-2002.515236,0,-287.9918499,0.033378824,0,0,2290.507086,17/05/2021 0:00,,,
3265,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.032659748,165.0441801,151.171389,291.484881,17/05/2021 1:00,,,
3266,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.032290477,172.5648273,151.7221208,291.484881,17/05/2021 2:00,,,
3267,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.031952323,171.7798968,151.5670175,291.484881,17/05/2021 3:00,,,
3268,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,0,0,0,-287.9918499,0.034487555,0,0,287.9918499,17/05/2021 4:00,,,
3269,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,0,0,0,-287.9918499,0.042549123,0,0,287.9918499,17/05/2021 5:00,,,
3270,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,0,0,0.150700871,-5533.70412,-12381.31194,0,17/05/2021 6:00,,,
3271,20721.57707,-20721.57707,0,0,20721.57707,-4272.716858,-16448.86021,0,0,16448.86021,4272.716858,0,0,0,0,0,0,0,0,0.127267564,-12546.59181,-14859.52914,0,17/05/2021 7:00,,,
3272,4922.804169,-4922.804169,0,0,4922.804169,-5122.311136,-16448.86021,0,0,16448.86021,5122.311136,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.015505827,-3975.113118,-3283.996606,291.484881,17/05/2021 8:00,,,
3273,8921.258796,-8921.258796,0,0,8921.258796,-9120.765763,-16448.86021,0,0,16448.86021,9120.765763,-16406.43473,16406.43473,-291.484881,241.9324512,3.915190717,0,3.915190717,-287.5696903,0,-3953.939439,-5814.010336,287.5696903,17/05/2021 9:00,,,
3274,11223.33685,-11223.33685,0,0,11223.33685,-11422.84382,-16448.86021,0,0,16448.86021,11422.84382,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,295.4000717,0,0,-1227.739991,-7368.626299,0,17/05/2021 10:00,,,
3275,8382.472232,-8382.472232,0,0,8382.472232,-8602.048339,-16428.79107,0,0,16428.79107,8602.048339,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,586.8849527,0,0,-1924.781048,-5669.608283,0,17/05/2021 11:00,,,
3276,6747.40724,-6747.40724,0,0,6747.40724,-6946.914207,-16448.86021,0,0,16448.86021,6946.914207,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,878.3698337,0,0,-2927.590599,-4610.040744,0,17/05/2021 12:00,,,
3277,5271.724519,-5271.724519,0,0,5271.724519,-5520.300689,-16399.79101,0,0,16399.79101,5520.300689,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,1169.854715,0,0,-1213.331317,-3429.556212,0,17/05/2021 13:00,,,
3278,-3600.023756,0,3600.023756,-3600.023756,0,-4121.432087,-8926.911339,0,0,8926.911339,4121.432087,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,1461.339596,0,0.019483261,2887.932265,2290.012609,0,17/05/2021 14:00,,,
3279,7675.17469,-7675.17469,0,0,7675.17469,-7874.681657,-16448.86021,0,0,16448.86021,7874.681657,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,1752.824477,0,0.023027555,-5541.844256,-5135.669769,0,17/05/2021 15:00,,,
3280,16072.97217,-16072.97217,0,0,16072.97217,-5858.676169,-10214.296,0,0,10214.296,5858.676169,0,0,0,0,0,0,1752.824477,0,0.102297442,-10721.0623,-11591.1303,0,17/05/2021 16:00,,,
3281,16865.7838,-16865.7838,0,0,16865.7838,-416.9235825,-16448.86021,0,0,16448.86021,416.9235825,0,0,0,0,0,0,1752.824477,0,0.493362254,-10681.26377,-12689.52638,0,17/05/2021 17:00,,,
3282,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,1752.824477,0,0.212551188,-11328.49124,-12327.0347,0,17/05/2021 18:00,,,
3283,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,1752.824477,0,0.109458489,-7053.658576,-12257.37302,0,17/05/2021 19:00,,,
3284,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,1752.824477,0,0.185394501,-11584.30674,-12112.18454,0,17/05/2021 20:00,,,
3285,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,1752.824477,0,0.091539767,-10131.92234,-12206.23394,0,17/05/2021 21:00,,,
3286,14527.50612,-14527.50612,0,0,14527.50612,0,-14527.50612,0,0,14527.50612,0,0,0,0,0,0,0,1752.824477,0,0.080443073,-9755.011244,-10797.7898,0,17/05/2021 22:00,,,
