,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,h2_storage_level,price,MEF_CO2,AEF_CO2,Load,Time,,
2303,0,0,0,0,0,0,-506.7321377,0,0,506.7321377,0,-499.3683556,499.3683556,-8.872026622,7.363782097,0,0,51158.03454,0.034978354,0,0,8.872026622,6/04/2021 23:00,,
2304,0,0,0,0,0,0,-164.765896,0,0,164.765896,0,-162.3715341,162.3715341,-2.884773448,2.394361962,0,-367.2063039,50790.82824,0.037315193,0,0,370.0910774,7/04/2021 0:00,,
2305,0,0,0,0,0,0,-454.564596,0,0,454.564596,0,-447.9589075,447.9589075,-7.958660793,6.605688458,0,0,50790.82824,0.03390602,0,0,7.958660793,7/04/2021 1:00,,
2306,0,0,0,0,0,0,-1070.534164,0,0,1070.534164,0,-1054.977266,1054.977266,-18.74325091,15.55689826,0,0,50790.82824,0.031369347,0,0,18.74325091,7/04/2021 2:00,,
2307,0,0,0,0,0,0,-2214.665779,0,0,2214.665779,0,-2182.482471,2182.482471,-38.77506928,32.1833075,0,0,50790.82824,0.030746885,0,0,38.77506928,7/04/2021 3:00,,
2308,0,0,0,0,0,0,-5510.166874,0,0,5510.166874,0,-5430.093666,5430.093666,-96.47374533,80.07320862,0,0,50790.82824,0.031049488,0,0,96.47374533,7/04/2021 4:00,,
2309,0,0,0,0,0,0,-8537.297138,0,0,8537.297138,0,-8413.233967,8413.233967,-149.4736999,124.0631709,0,0,50790.82824,0.035116754,0,0,149.4736999,7/04/2021 5:00,,
2310,0,0,0,0,0,0,-11785.46518,0,0,11785.46518,0,-11614.19994,11614.19994,-206.3436538,171.2652327,0,0,50790.82824,0.044256161,0,0,206.3436538,7/04/2021 6:00,,
2311,4141.026256,-4141.026256,0,0,4141.026256,-4259.972722,-14271.10501,-1.82E-12,0,14271.10501,4259.972722,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,50790.82824,0.041244242,-3291.8088,-3093.946511,251.945575,7/04/2021 7:00,,
2312,0,0,0,0,0,-4826.624687,-8967.9133,0,0,8967.9133,4826.624687,-13594.0771,13594.0771,-241.5191364,200.4608832,0,0,50790.82824,0.033655742,0,0,241.5191364,7/04/2021 8:00,,
2313,2668.684338,-2668.684338,0,0,2668.684338,-5964.881662,-11093.85415,0,-9.09E-13,11093.85415,5964.881662,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,50790.82824,0.03783813,-2395.186493,-1857.169353,251.945575,7/04/2021 9:00,,
2314,0,0,0,0,0,-3276.488863,-11216.8603,0,-2512.205903,11216.8603,3276.488863,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,51042.77382,0.032410048,0,0,0,7/04/2021 10:00,,
2315,0,0,0,0,0,-6831.546654,-7661.802509,-5336.821551,0,7661.802509,6831.546654,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,51294.71939,0.027282614,0,0,0,7/04/2021 11:00,,
2316,0,0,0,0,0,-5569.109759,-8924.239404,-1926.277112,0,8924.239404,5569.109759,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,51546.66497,0.025916033,0,0,0,7/04/2021 12:00,,
2317,0,0,0,0,0,-7034.975299,-7458.373864,-3422.899164,0,7458.373864,7034.975299,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,51798.61054,0.026361433,0,0,0,7/04/2021 13:00,,
2318,6745.195026,-6745.195026,0,0,6745.195026,-6739.089809,-14396.15669,0,0,14396.15669,6739.089809,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,51798.61054,0.035755441,-5446.146841,-4648.048195,251.945575,7/04/2021 14:00,,
2319,7184.618004,-7184.618004,0,0,7184.618004,-7141.111984,-14433.5575,0,-9.09E-13,14433.5575,7141.111984,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,51798.61054,0.062415052,-1265.324054,-4977.896194,251.945575,7/04/2021 15:00,,
2320,15141.25332,-15141.25332,0,0,15141.25332,-5967.358184,-14433.5575,0,-9.09E-13,14433.5575,5967.358184,-5183.229457,5183.229457,-92.087833,76.43290139,0,0,51798.61054,0.145182488,-2732.148802,-10543.98214,92.087833,7/04/2021 16:00,,
2321,15141.25332,-15141.25332,0,0,15141.25332,-1337.322223,-14433.5575,0,0,14433.5575,1337.322223,-620.4767281,620.4767281,-11.02369821,9.149669518,0,0,51798.61054,0.253023153,-2472.073899,-11008.5898,11.02369821,7/04/2021 17:00,,
2322,14433.5575,-14433.5575,0,0,14433.5575,0,-14433.5575,0,0,14433.5575,0,0,0,0,0,0,0,51798.61054,0.213666761,-2484.773617,-10695.86489,0,7/04/2021 18:00,,
2323,43.50602036,-43.50602036,0,0,43.50602036,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,51798.61054,0.049438164,-32.26327163,-32.35122373,251.945575,7/04/2021 19:00,,
2324,43.50602036,-43.50602036,0,0,43.50602036,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,51798.61054,0.047882298,-23.2258769,-32.99641392,251.945575,7/04/2021 20:00,,
2325,43.50602036,-43.50602036,0,0,43.50602036,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,51798.61054,0.043802163,-30.00065426,-33.12609851,251.945575,7/04/2021 21:00,,
2326,43.50602036,-43.50602036,0,0,43.50602036,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,51798.61054,0.044230641,-22.14799384,-33.52671722,251.945575,7/04/2021 22:00,,
2327,43.50602036,-43.50602036,0,0,43.50602036,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,51798.61054,0.043789893,-25.87459129,-34.21636657,251.945575,7/04/2021 23:00,,
2328,43.50602036,-43.50602036,0,0,43.50602036,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,-285.0743709,51513.53617,0.041912166,-34.4341608,-34.4158529,537.0199459,8/04/2021 0:00,,
2329,43.50602036,-43.50602036,0,0,43.50602036,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,51513.53617,0.038052897,-36.27649206,-34.61789112,251.945575,8/04/2021 1:00,,
2330,43.50602036,-43.50602036,0,0,43.50602036,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,51513.53617,0.035743768,-38.14415782,-34.81756727,251.945575,8/04/2021 2:00,,
2331,43.50602036,-43.50602036,0,0,43.50602036,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,51513.53617,0.03664633,-38.20500975,-34.65452555,251.945575,8/04/2021 3:00,,
2332,43.50602036,-43.50602036,0,0,43.50602036,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,51513.53617,0.038396958,-38.60269395,-34.66958315,251.945575,8/04/2021 4:00,,
2333,43.50602036,-43.50602036,0,0,43.50602036,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,51513.53617,0.040778697,-34.38911895,-34.32045127,251.945575,8/04/2021 5:00,,
2334,43.50602036,-43.50602036,0,0,43.50602036,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,51513.53617,0.048552519,-23.03089131,-34.04516952,251.945575,8/04/2021 6:00,,
2335,0,0,0,0,0,-59.79166539,-14433.5575,0,-4920.141565,14433.5575,59.79166539,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,51765.48174,0.026480329,0,0,0,8/04/2021 7:00,,
2336,0,0,0,0,0,-59.79166539,-14433.5575,0,-8142.687162,14433.5575,59.79166539,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,52017.42732,0.012509445,0,0,0,8/04/2021 8:00,,
2337,0,0,0,0,0,-8416.639071,-6076.710092,-8356.847405,0,6076.710092,8416.639071,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,52269.37289,0.020689764,0,0,0,8/04/2021 9:00,,
2338,0,0,0,0,0,-7553.747827,-6939.601336,-3882.052154,0,6939.601336,7553.747827,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,52521.31847,0.018859852,0,0,0,8/04/2021 10:00,,
2339,0,0,0,0,0,-4401.048848,-10092.30032,0,-2582.037406,10092.30032,4401.048848,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,52773.26404,0.029971888,0,0,0,8/04/2021 11:00,,
2340,0,0,0,0,0,-6477.403917,-7341.864362,0,-9.09E-13,7341.864362,6477.403917,-13618.44802,13618.44802,-241.9521222,200.8202614,0,0,52773.26404,0.036671792,0,0,241.9521222,8/04/2021 12:00,,
2341,0,0,0,0,0,-7287.344749,-6812.391519,0,0,6812.391519,7287.344749,-13894.84027,13894.84027,-246.8626444,204.8959949,0,0,52773.26404,0.047797704,0,0,246.8626444,8/04/2021 13:00,,
2342,15141.25332,-15141.25332,0,0,15141.25332,-7140.640265,-10025.54054,0,0,10025.54054,7140.640265,-1995.501429,1995.501429,-35.45307108,29.42604899,0,0,52773.26404,0.078106151,-2388.818138,-10109.64185,35.45307108,8/04/2021 14:00,,
2343,1639.250112,-1639.250112,0,0,1639.250112,-7291.944005,-8737.357584,0,0,8737.357584,7291.944005,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,52773.26404,0.037753751,-1185.936991,-1111.940373,251.945575,8/04/2021 15:00,,
2344,9938.189099,-9938.189099,0,0,9938.189099,-5784.331369,-4153.857731,0,0,4153.857731,5784.331369,0,0,0,0,0,0,52773.26404,0.090767594,-4420.618963,-6916.014178,0,8/04/2021 16:00,,
2345,8581.531461,-8581.531461,0,0,8581.531461,-1283.664233,-7297.867228,0,0,7297.867228,1283.664233,0,0,0,0,0,0,52773.26404,0.115537818,-5505.640951,-6194.267867,0,8/04/2021 17:00,,
2346,0,0,0,0,0,0,-11602.24099,0,0,11602.24099,0,-11433.63835,11433.63835,-203.1357067,168.6026366,0,0,52773.26404,0.055779384,0,0,203.1357067,8/04/2021 18:00,,
2347,-8352.029718,0,8352.029718,-8352.029718,0,0,-6038.021759,0,0,6038.021759,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,52773.26404,0.017011027,4967.597005,6205.336224,251.945575,8/04/2021 19:00,,
2348,8065.543714,-8065.543714,0,0,8065.543714,0,-8065.543714,0,0,8065.543714,0,0,0,0,0,0,0,52773.26404,0.181959718,-3355.412251,-5982.6674,0,8/04/2021 20:00,,
2349,7278.206307,-7278.206307,0,0,7278.206307,0,-7278.206307,0,0,7278.206307,0,0,0,0,0,0,0,52773.26404,0.180231814,-2915.258664,-5464.932999,0,8/04/2021 21:00,,
2350,12919.20073,-12919.20073,0,0,12919.20073,0,-12919.20073,0,0,12919.20073,0,0,0,0,0,0,0,52773.26404,0.152862848,-6442.543141,-9741.279396,0,8/04/2021 22:00,,
2351,0,0,0,0,0,0,-12566.13737,0,0,12566.13737,0,-12383.52749,12383.52749,-220.0119097,182.609885,0,0,52773.26404,0.0375201,0,0,220.0119097,8/04/2021 23:00,,
2352,-869.1938026,0,869.1938026,-869.1938026,0,0,-13520.85767,0,0,13520.85767,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,-550.4435715,52222.82047,0,755.6616871,662.1912831,802.3891465,9/04/2021 0:00,,
2353,0,0,0,0,0,0,-11946.33644,0,0,11946.33644,0,-11772.73344,11772.73344,-209.1602389,173.6029982,0,0,52222.82047,0.034250013,0,0,209.1602389,9/04/2021 1:00,,
2354,0,0,0,0,0,0,-5681.867897,0,0,5681.867897,0,-5599.299546,5599.299546,-99.47994117,82.56835117,0,0,52222.82047,0.033893819,0,0,99.47994117,9/04/2021 2:00,,
2355,0,0,0,0,0,0,-10192.84996,0,0,10192.84996,0,-10044.72845,10044.72845,-178.4596426,148.1215034,0,0,52222.82047,0.03426488,0,0,178.4596426,9/04/2021 3:00,,
2356,43.50602036,-43.50602036,0,0,43.50602036,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,52222.82047,0.034242261,-32.4613027,-34.35246502,251.945575,9/04/2021 4:00,,
2357,43.50602036,-43.50602036,0,0,43.50602036,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,52222.82047,0.039962713,-38.71057817,-34.36913301,251.945575,9/04/2021 5:00,,
2358,13212.8359,-13212.8359,0,0,13212.8359,0,-13212.8359,0,0,13212.8359,0,0,0,0,0,0,0,52222.82047,0.167581818,-8934.733515,-10301.66677,0,9/04/2021 6:00,,
2359,0,0,0,0,0,-59.79166539,-14433.5575,0,-1794.416211,14433.5575,59.79166539,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,52474.76605,0.023326575,0,0,0,9/04/2021 7:00,,
2360,0,0,0,0,0,-1494.729186,-12998.61998,0,-278.2251619,12998.61998,1494.729186,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,52726.71162,0.017227673,0,0,0,9/04/2021 8:00,,
2361,0,0,0,0,0,-1763.640357,-12729.70881,0,-1018.791788,12729.70881,1763.640357,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,52978.6572,0.021432493,0,0,0,9/04/2021 9:00,,
2362,0,0,0,0,0,-3030.556128,-11462.79304,-2970.764462,0,11462.79304,3030.556128,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,53230.60277,0.010431198,0,0,0,9/04/2021 10:00,,
2363,-436.7227884,0,436.7227884,-436.7227884,0,-5917.709802,-8035.618887,0,-9.09E-13,8035.618887,5917.709802,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,53230.60277,0.017817953,358.8969432,276.8510958,251.945575,9/04/2021 11:00,,
